,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
0,prerank,KEGG_2021_Human__Ribosome,-0.683938903697755,-2.6903504263108253,0.0,0.0,0.0,57/97,13.53%,RPL31;MRPS15;RPS28;RPL7;RPS8;RPL3;MRPS21;RPL10;RPS4Y2;RPS27A;RPL8;RPS26;RPS6;RPL12;RPLP0;RPL35A;RPL6;RPL26;RPL10A;RPLP1;MRPL16;RPS3A;RPL22L1;RPL18;RPL18A;RPS15;RPL4;RPS25;RPL14;RPS17;RPS23;RPLP2;RPS2;RPS20;RPL15;RPS15A;RPL23A;RPL29;RPS19;MRPL23;RPL9;RPL13;RPL30;RPS29;MRPS9;RPL22;RPL34;MRPS12;RPS5;RPL23;RPS16;RPL27A;RPS7;RPL35;MRPL24;RPL19;RPS18
1,prerank,MSigDB_Hallmark_2020__Interferon Alpha Response,0.881441830625035,2.0892164556688835,0.0,0.0,0.0,51/74,6.90%,IFI27;RTP4;IRF7;UBE2L6;LGALS3BP;HERC6;GBP2;TMEM140;IFIT2;TRAFD1;PSMB9;ISG20;ISG15;IFI44;IFIT3;BST2;OASL;TAP1;SAMD9L;PARP9;IFIH1;NMI;DHX58;SAMD9;OGFR;PARP14;DDX60;UBA7;HELZ2;PSMB8;TRIM21;MX1;CXCL10;CNP;ADAR;SP110;STAT2;EIF2AK2;B2M;IRF9;CSF1;RSAD2;CCRL2;PARP12;PSME1;EPSTI1;CMPK2;GBP4;TRIM5;IRF1;MOV10
2,prerank,MSigDB_Hallmark_2020__Interferon Gamma Response,0.8429629490715327,2.0606207009448148,0.0,0.0,0.0,79/127,10.66%,IFI27;RTP4;IRF7;UBE2L6;LGALS3BP;HERC6;XAF1;IFIT2;TRAFD1;PSMB9;ISG20;ISG15;DDX58;IFI44;IFIT3;BST2;OASL;TAP1;SAMD9L;IFIH1;NMI;DHX58;OGFR;PARP14;RNF213;OAS2;ZNFX1;FPR1;DDX60;UPP1;HELZ2;PSMB8;TRIM21;MX1;CDKN1A;CXCL10;ADAR;SP110;CD274;STAT2;NAMPT;FAS;OAS3;SERPING1;EIF2AK2;B2M;IRF9;NLRC5;RSAD2;GBP6;STAT1;PARP12;PSME1;SOD2;ZBP1;EPSTI1;VAMP8;CMPK2;GBP4;PSMB10;IRF1;PTGS2;SAMHD1;TDRD7;SOCS1;SRI;GCH1;CMTR1;MYD88;CASP3;ICAM1;WARS1;PML;TNFSF10;PELI1;RIPK1;TRIM26;PSME2;RBCK1
3,prerank,KEGG_2021_Human__Aldosterone synthesis and secretion,-0.7427227619349486,-2.0346526653760044,0.0,0.008129155660806995,0.007,8/17,6.17%,NR4A1;PRKACB;CALM3;ADCY7;NR4A2;GNAS;ATP1B3;ATP2B1
4,prerank,MSigDB_Hallmark_2020__Myc Targets V1,-0.4947838916234946,-2.001134544577523,0.0,0.008516258311321615,0.011,48/108,17.12%,ERH;PABPC1;RPS6;EEF1B2;RPLP0;RPL6;SRSF7;EPRS1;RPL18;GSPT1;VDAC3;NAP1L1;RPL14;IMPDH2;G3BP1;HSPE1;HSPD1;NOP56;RPS2;PA2G4;RACK1;MRPL23;SRPK1;SRSF2;USP1;PSMB2;TCP1;NPM1;SERBP1;RPL22;RPL34;SET;RPS5;DEK;CCT2;SLC25A3;RANBP1;COX5A;U2AF1;CANX;EIF3B;PHB2;CCT5;DHX15;CCT4;SF3B3;SRSF3;TRIM28
5,prerank,KEGG_2021_Human__Amphetamine addiction,-0.6792599129978889,-1.879663177599811,0.005681818181818182,0.017419619273157848,0.029,4/17,2.74%,PRKACB;CALM3;FOSB;GNAS
6,prerank,KEGG_2021_Human__Calcium signaling pathway,-0.5875226955633387,-1.8331200744866678,0.007936507936507936,0.018580927224701706,0.039,12/28,12.65%,PRKACB;CALM3;ADCY7;GNAS;SLC25A5;VDAC3;SLC25A4;ATP2B1;PPP3CB;ATP2A2;RET;ADRB2
7,prerank,KEGG_2021_Human__Melanogenesis,-0.6402940072037697,-1.821743298741463,0.0,0.01703251662264323,0.041,4/19,2.74%,PRKACB;CALM3;ADCY7;GNAS
8,prerank,KEGG_2021_Human__Estrogen signaling pathway,-0.5223177027884468,-1.7945105176427745,0.0,0.020239938584050068,0.055,7/40,5.88%,NCOA3;PRKACB;CALM3;ADCY7;GNAS;FKBP4;PIK3CD
9,prerank,KEGG_2021_Human__Hepatitis C,0.7251436257564022,1.7405508629769884,0.0,0.027487176690510602,0.069,21/71,10.74%,IRF7;DDX58;OAS2;TNFRSF1A;MX1;CDKN1A;CXCL10;STAT2;FAS;OAS3;EIF2AK2;IRF9;RSAD2;STAT1;CLDN1;CASP3;BID;CLDN5;CFLAR;RIPK1;BAK1
