,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
0,prerank,KEGG_2021_Human__Ribosome,-0.8466372303791923,-3.374981253600485,0.0,0.0,0.0,71/88,10.94%,RPLP1;RPS24;RPS26;RPL34;RPS29;RPL30;RPL27A;RPS20;RPL23A;RPLP2;RPL11;RPL17;FAU;RPL6;RPL32;RPS9;RPL37A;RPS27A;RPL23;RPS18;RPL38;RPL14;RPL27;RPL22;RPL12;RPL35;RPL29;RPL39;RPL41;RPL21;RPS12;RPS10;UBA52;RPS15;RPS23;RPLP0;RPL36A;RPL10A;RPS11;RPS14;RPS7;RPL37;RPL9;RPS13;RPL31;RPS3A;RPL35A;MRPL20;RPL36;RPS21;RPS15A;RPS8;RPS27;RPL26;RPL10;RPS3;RPL24;RPS4X;RPL13;RPL5;RPS6;MRPS6;RPL3;RPS25;RPL19;RPL28;RPSA;RPL7;RPL18;RPL7A;RPS19
1,prerank,KEGG_2021_Human__Coronavirus disease,-0.680218974022484,-2.8915004974437304,0.0,0.0,0.0,72/138,10.94%,CFD;RPLP1;RPS24;C5AR1;RPS26;RPL34;RPS29;RPL30;RPL27A;RPS20;NLRP3;RPL23A;RPLP2;RPL11;RPL17;FAU;RPL6;RPL32;RPS9;RPL37A;RPS27A;RPL23;RPS18;RPL38;RPL14;RPL27;RPL22;RPL12;RPL35;RPL29;RPL39;RPL41;RPL21;RPS12;RPS10;UBA52;RPS15;RPS23;RPLP0;RPL36A;RPL10A;RPS11;RPS14;RPS7;RPL37;RPL9;RPS13;RPL31;RPS3A;RPL35A;RPL36;RPS21;RPS15A;RPS8;RPS27;RPL26;RPL10;RPS3;RPL24;RPS4X;RPL13;RPL5;RPS6;RPL3;RPS25;RPL19;RPL28;RPSA;RPL7;RPL18;RPL7A;RPS19
2,prerank,KEGG_2021_Human__Lysosome,0.7297460855954524,2.42617454416706,0.0,0.0,0.0,28/51,13.96%,CTSA;LAMP1;CTSD;HEXB;GBA;CD164;TPP1;CD63;ASAH1;CTSC;SLC11A2;GNPTG;ATP6AP1;M6PR;CLTC;NPC1;ATP6V1H;NPC2;HEXA;MCOLN1;IGF2R;PSAP;ATP6V0A1;TCIRG1;NEU1;GNS;AP3S1;MANBA
3,prerank,KEGG_2021_Human__Viral myocarditis,-0.6802194048156176,-2.141816069363157,0.0,0.0,0.0,10/27,14.15%,HLA-DPB1;HLA-DRB5;HLA-DPA1;CD55;HLA-DMA;HLA-DRA;HLA-DRB1;ABL2;HLA-DQA1;CYCS
4,prerank,KEGG_2021_Human__Vibrio cholerae infection,0.7232447570013523,2.0533993138984297,0.0,0.003207984316521119,0.006,10/23,11.16%,ADCY3;ATP6V1B2;ATP6V1E1;ATP6V1D;ATP6V1C1;ATP6V0E1;ATP6AP1;ATP6V1H;ATP6V0A1;TCIRG1
5,prerank,KEGG_2021_Human__Parkinson disease,-0.49974203274324913,-2.0369497694658443,0.0,0.0006738051710629408,0.003,48/102,24.65%,DUSP1;NDUFB2;COX6C;SLC25A5;RPS27A;NDUFA11;ERN1;UQCRB;NDUFA4;UBA52;TUBA1A;UQCRQ;UQCRH;GNAI2;COX4I1;COX8A;SLC25A6;COX7C;TUBA4A;HSPA5;NDUFA13;NDUFB7;NDUFA1;TUBA1B;PRKACA;NDUFB4;COX6A1;CYCS;COX7B;PSMD13;NDUFB11;VDAC1;NDUFS5;COX5B;NDUFB6;NDUFB3;XBP1;PSMB6;COX5A;DDIT3;CALM2;PSMB7;NDUFC1;UQCR10;GNAI3;COX7A2;NDUFA6;SDHB
6,prerank,MSigDB_Hallmark_2020__KRAS Signaling Up,0.568600012911627,1.9489284899022536,0.0,0.009267510247727677,0.021,10/54,6.45%,MAFB;C3AR1;SLPI;IL2RG;ALDH1A2;CLEC4A;SPP1;FCER1G;AVL9;ADAM17
7,prerank,MSigDB_Hallmark_2020__Myc Targets V1,-0.48092874798022983,-1.9241515150005393,0.0,0.006468529642204231,0.033,31/91,16.23%,SRSF2;RPL34;RPL6;RPL14;RPL22;HNRNPA1;RPS10;RPLP0;RAN;SLC25A3;U2AF1;RPS3;SNRPD2;TFDP1;SRSF3;RPS6;NAP1L1;RPL18;PABPC1;EEF1B2;HNRNPD;PRDX3;EIF4A1;LSM7;RPS2;SNRPD3;PA2G4;PPIA;XRCC6;SYNCRIP;VDAC1
8,prerank,KEGG_2021_Human__Spliceosome,-0.5114833426758535,-1.9100269072738145,0.0,0.006438582745712545,0.039,28/58,29.21%,SRSF2;SRSF5;LSM3;MAGOH;HNRNPA1;SRSF9;DDX5;U2AF1;SNRPD2;SRSF3;FUS;SNRPE;PRPF6;DDX46;LSM7;SNRPD3;RBM8A;CDC5L;SNRNP70;TRA2B;SF3A1;HNRNPM;CWC15;RBM22;SNRPB;SNRPG;ZMAT2;SF3B5
9,prerank,KEGG_2021_Human__Systemic lupus erythematosus,-0.6663975484336938,-1.9005327821133662,0.0022675736961451248,0.00641719210536134,0.045,12/18,18.36%,HLA-DPB1;HLA-DRB5;HLA-DPA1;HLA-DMA;HLA-DRA;HLA-DRB1;HLA-DQA1;SNRPD3;ACTN4;HLA-DQB1;ACTN1;FCGR3B
10,prerank,KEGG_2021_Human__Allograft rejection,-0.6957610679675151,-1.8825609927565132,0.0,0.007299556019848525,0.056,6/15,5.72%,HLA-DPB1;HLA-DRB5;HLA-DPA1;HLA-DMA;HLA-DRA;HLA-DRB1
11,prerank,KEGG_2021_Human__Graft-versus-host disease,-0.6579156772631181,-1.8426089319169672,0.002242152466367713,0.011279997678535155,0.091,6/17,5.72%,HLA-DPB1;HLA-DRB5;HLA-DPA1;HLA-DMA;HLA-DRA;HLA-DRB1
